Date, AvgTemperature, Precipitation, Snowfall, SnowDepth
16-Dec-2011,36.5,0.6, T,0
17-Dec-2011,33.5,0,0,0
18-Dec-2011,15,0,0,0
19-Dec-2011,8.5,0,0,0
20-Dec-2011,17.5, T, T,0
21-Dec-2011,15,0,0,0
22-Dec-2011,22,0.34,0,0
23-Dec-2011,34,1,1,1
24-Dec-2011,18.5,0.15,1,2
25-Dec-2011,1.5,0,0,2
26-Dec-2011,5.5,0.11,1.5,3
27-Dec-2011,11,0,0,3
28-Dec-2011,32,0.55,0,0
29-Dec-2011,30.5,0.07,0,0
30-Dec-2011,13.5,0,0,0
31-Dec-2011,18.5,0.04,0.3,0
1-Jan-2012,27.5,0.37,0,0
2-Jan-2012,29.5,0.26,0,0
3-Jan-2012,27,0.07, T,0
4-Jan-2012,7,0,0,0
5-Jan-2012,9,0,0,0
6-Jan-2012,17, T,0,0
7-Jan-2012,13,0.05,0.5,0
8-Jan-2012,24, T, T,0
9-Jan-2012,20.5,0,0,0
10-Jan-2012,16,0,0,0
11-Jan-2012,18,0,0,0
12-Jan-2012,10,0,0,0
13-Jan-2012,16.5,0.47,3,4
14-Jan-2012,27.5,0.18,1,5
15-Jan-2012,6,0,0,4
16-Jan-2012,-1,0,0,4
17-Jan-2012,12,0,0,4
18-Jan-2012,27.5,0.35,3.5,6
19-Jan-2012,14,0,0,6
20-Jan-2012,3.5,0.04,0.5,7
21-Jan-2012,11,0.17,3.5,7
22-Jan-2012,-4,0,0,7
23-Jan-2012,0,0,0,7
24-Jan-2012,25.5,0.6,0,6
25-Jan-2012,38, T,0,4
26-Jan-2012,25.5,0,0,4
27-Jan-2012,22,0.14,1.5,5
28-Jan-2012,22.5,0.99,6,10
29-Jan-2012,24.5, T, T,10
30-Jan-2012,20.5,0,0,10
31-Jan-2012,11.5,0,0,9
1-Feb-2012,10.5,0.33,2.5,11
2-Feb-2012,18,0.27,3,14
3-Feb-2012,11,0,0,13
4-Feb-2012,10.5,0,0,13
5-Feb-2012,9,0,0,12
6-Feb-2012,10,0,0,11
7-Feb-2012,31.5,0,0,11
8-Feb-2012,15.5,0,0,11
9-Feb-2012,14.5,0,0,11
10-Feb-2012,18,0,0,10
11-Feb-2012,22.5,0,0,10
12-Feb-2012,15, T,0.2,10
13-Feb-2012,1, T, T,10
14-Feb-2012,5,0,0,10
15-Feb-2012,20,0,0,10
16-Feb-2012,32.5,0,0,9
17-Feb-2012,33, T, T,9
18-Feb-2012,31.5,0.16,1,8
19-Feb-2012,29,0,0,8
20-Feb-2012,20.5,0,0,8
21-Feb-2012,16,0,0,8
22-Feb-2012,20, T, T,8
23-Feb-2012,31, T, T,8
24-Feb-2012,30.5,0.29,0,8
25-Feb-2012,34,0.95,9,17
26-Feb-2012,26,0,0,15
27-Feb-2012,15.5,0,0,15
28-Feb-2012,14,0.15,2,16
29-Feb-2012,13.5,0,0,16
1-Mar-2012,17.5, T,0,15
2-Mar-2012,10.5,0.15,2,16
3-Mar-2012,17.5, T, T,16
4-Mar-2012,29.5,0.33,2,17
5-Mar-2012,29.5, T, T,17
6-Mar-2012,13,0.01,0.5,17
7-Mar-2012,17,0,0,17
8-Mar-2012,31.5,0,0,15
9-Mar-2012,46,0.12,0,8
10-Mar-2012,22.5,0,0,8
11-Mar-2012,22,0,0,8
12-Mar-2012,29,0,0,7
13-Mar-2012,40.5,0,0,6
14-Mar-2012,37,0.06, T,5
15-Mar-2012,26.5,0.15,1,6
16-Mar-2012,26.5, T, T,6
17-Mar-2012,31,0.25,0,6
18-Mar-2012,43,0,0,4
19-Mar-2012,53, T,0,2
20-Mar-2012,45.5,0,0,2
21-Mar-2012,55,0,0,0
22-Mar-2012,56.5,0,0,0
23-Mar-2012,56.5,0,0,0
24-Mar-2012,41,0,0,0
25-Mar-2012,37,0,0,0
26-Mar-2012,32.5,0.14, T,0
27-Mar-2012,26,0,0,0
28-Mar-2012,27.5,0,0,0
29-Mar-2012,31,0.31,2.5,2
30-Mar-2012,31.5,0,0,0
31-Mar-2012,30,0,0,0
1-Apr-2012,32,0,0,0
2-Apr-2012,34,0,0,0
3-Apr-2012,38.5,0,0,0
4-Apr-2012,40.5, T, T,0
5-Apr-2012,39,0,0,0
6-Apr-2012,35,0,0,0
7-Apr-2012,37,0,0,0
8-Apr-2012,36.5,0,0,0
9-Apr-2012,35,0.06,0,0
10-Apr-2012,39.5,0.04,0,0
11-Apr-2012,40.5,0.04,0,0
12-Apr-2012,42.5,0,0,0
13-Apr-2012,37.5,0,0,0
14-Apr-2012,43,0,0,0
15-Apr-2012,47.5,0,0,0
16-Apr-2012,55.5,0,0,0
17-Apr-2012,56.5,0,0,0
18-Apr-2012,58,0,0,0
19-Apr-2012,41.5,0,0,0
20-Apr-2012,47.5,0,0,0
21-Apr-2012,54.5,0,0,0
22-Apr-2012,50.5,0.03,0,0
23-Apr-2012,37,0.56, T,0
24-Apr-2012,43.5,2.33,0,0
25-Apr-2012,47.5,0.04,0,0
26-Apr-2012,48,0,0,0
27-Apr-2012,47.5,0.56,0,0
28-Apr-2012,38,0.28,0,0
29-Apr-2012,34.5,0,0,0
30-Apr-2012,38.5,0,0,0
1-May-2012,45,0,0,0
2-May-2012,41.5,0.24,0,0
3-May-2012,42.5, T,0,0
4-May-2012,48,0,0,0
5-May-2012,50.5,0.09,0,0
6-May-2012,46.5, T,0,0
7-May-2012,45.5,0,0,0
8-May-2012,51,0,0,0
9-May-2012,50.5,0.41,0,0
10-May-2012,50.5,0.68,0,0
11-May-2012,51,1.1,0,0
12-May-2012,46.5,0,0,0
13-May-2012,50.5,0,0,0
14-May-2012,48,0.2,0,0
15-May-2012,55.5,0.09,0,0
16-May-2012,58.5,0.4,0,0
17-May-2012,52,0.02,0,0
18-May-2012,47,0,0,0
19-May-2012,54.5,0,0,0
20-May-2012,63,0,0,0
21-May-2012,65.5,0,0,0
22-May-2012,66.5,0,0,0
23-May-2012,62.5,0.1,0,0
24-May-2012,61,0,0,0
25-May-2012,64, T,0,0
26-May-2012,59,0.02,0,0
27-May-2012,59.5,0,0,0
28-May-2012,57.5,0,0,0
29-May-2012,56,0.21,0,0
30-May-2012,50,0.5,0,0
31-May-2012,62.5,0.12,0,0
1-Jun-2012,56,0,0,0
2-Jun-2012,59,0,0,0
3-Jun-2012,56, T,0,0
4-Jun-2012,49,0.87,0,0
5-Jun-2012,52.5,0.03,0,0
6-Jun-2012,53,0.02,0,0
7-Jun-2012,54.5,0.28,0,0
8-Jun-2012,54.5, T,0,0
9-Jun-2012,58,0.34,0,0
10-Jun-2012,58,0.03,0,0
11-Jun-2012,60,0,0,0
12-Jun-2012,65,0,0,0
13-Jun-2012,66, T,0,0
14-Jun-2012,55,0.7,0,0
15-Jun-2012,58,0,0,0
16-Jun-2012,63,0,0,0
17-Jun-2012,57.5,0,0,0
18-Jun-2012,60,0,0,0
19-Jun-2012,60.5,0,0,0
20-Jun-2012,62,0,0,0
21-Jun-2012,74, T,0,0
22-Jun-2012,73.5,0.4,0,0
23-Jun-2012,73.5,0.01,0,0
24-Jun-2012,65.5,1.58,0,0
25-Jun-2012,65.5,0.18,0,0
26-Jun-2012,64.5,0.71,0,0
27-Jun-2012,61.5,1.51,0,0
28-Jun-2012,61,0.28,0,0
29-Jun-2012,61.5,0.18,0,0
30-Jun-2012,70.5,0.1,0,0
1-Jul-2012,72.5,0.04,0,0
2-Jul-2012,69.5,0,0,0
3-Jul-2012,68, T,0,0
4-Jul-2012,67,0,0,0
5-Jul-2012,64.5,0.16,0,0
6-Jul-2012,70,0,0,0
7-Jul-2012,74,0.13,0,0
8-Jul-2012,70, T,0,0
9-Jul-2012,65,0,0,0
10-Jul-2012,62.5,0,0,0
11-Jul-2012,63, T,0,0
12-Jul-2012,66,0,0,0
13-Jul-2012,73,0,0,0
14-Jul-2012,75.5,0,0,0
15-Jul-2012,76, T,0,0
16-Jul-2012,75,0.08,0,0
17-Jul-2012,74.5,0.33,0,0
18-Jul-2012,69,0.07,0,0
19-Jul-2012,65.5,0,0,0
20-Jul-2012,62.5,0,0,0
21-Jul-2012,58.5,0,0,0
22-Jul-2012,70,0,0,0
23-Jul-2012,72.5,0,0,0
24-Jul-2012,74.5, T,0,0
25-Jul-2012,68.5,0,0,0
26-Jul-2012,68.5,0,0,0
27-Jul-2012,68.5,0,0,0
28-Jul-2012,72, T,0,0
29-Jul-2012,67,0.03,0,0
30-Jul-2012,66.5,0,0,0
31-Jul-2012,72.5,0,0,0
1-Aug-2012,73,0.03,0,0
2-Aug-2012,70,0.05,0,0
3-Aug-2012,74.5,0,0,0
4-Aug-2012,73,0,0,0
5-Aug-2012,73.5,0,0,0
6-Aug-2012,74.5, T,0,0
7-Aug-2012,64.5,0,0,0
8-Aug-2012,67.5,0,0,0
9-Aug-2012,71,0,0,0
10-Aug-2012,70.5,0.1,0,0
11-Aug-2012,67,0.85,0,0
12-Aug-2012,63.5,0.24,0,0
13-Aug-2012,70,0.23,0,0
14-Aug-2012,71,0,0,0
15-Aug-2012,73, T,0,0
16-Aug-2012,71.5,0.01,0,0
17-Aug-2012,63.5,2.25,0,0
18-Aug-2012,72,0,0,0
19-Aug-2012,63.5,0,0,0
20-Aug-2012,61.5,0,0,0
21-Aug-2012,64.5,0,0,0
22-Aug-2012,61.5,0.04,0,0
23-Aug-2012,60,0,0,0
24-Aug-2012,67,0.05,0,0
25-Aug-2012,64,0,0,0
26-Aug-2012,65,0,0,0
27-Aug-2012,72,0,0,0
28-Aug-2012,72,0.32,0,0
29-Aug-2012,64.5, T,0,0
30-Aug-2012,62.5,0,0,0
31-Aug-2012,69.5,0,0,0
1-Sep-2012,64.5,0,0,0
2-Sep-2012,58,0,0,0
3-Sep-2012,58,0,0,0
4-Sep-2012,63,0,0,0
5-Sep-2012,67.5,0.38,0,0
6-Sep-2012,61,0.61,0,0
7-Sep-2012,61,0.08,0,0
8-Sep-2012,68.5, T,0,0
9-Sep-2012,67.5,0.9,0,0
10-Sep-2012,56.5,0,0,0
11-Sep-2012,54,0,0,0
12-Sep-2012,57,0,0,0
13-Sep-2012,61.5,0,0,0
14-Sep-2012,64.5,0,0,0
15-Sep-2012,67,0.02,0,0
16-Sep-2012,57,0,0,0
17-Sep-2012,51,0,0,0
18-Sep-2012,55,0,0,0
19-Sep-2012,60.5,0.6,0,0
20-Sep-2012,49,0.15,0,0
21-Sep-2012,47.5,0,0,0
22-Sep-2012,48.5,0.09,0,0
23-Sep-2012,61,0.09,0,0
24-Sep-2012,50.5, T,0,0
25-Sep-2012,48,0.03,0,0
26-Sep-2012,51,0,0,0
27-Sep-2012,52,0.08,0,0
28-Sep-2012,47.5,0,0,0
29-Sep-2012,46.5,0.03,0,0
30-Sep-2012,49.5,0.42,0,0
1-Oct-2012,56.5,1.9,0,0
2-Oct-2012,54.5,0.07,0,0
3-Oct-2012,58.5,0,0,0
4-Oct-2012,58.5,0,0,0
5-Oct-2012,56,0.64,0,0
6-Oct-2012,59.5,0.04,0,0
7-Oct-2012,53.5,0.54,0,0
8-Oct-2012,45.5,0.39,0,0
9-Oct-2012,40,0,0,0
10-Oct-2012,41,0,0,0
11-Oct-2012,42.5,0.7,0,0
12-Oct-2012,38.5, T,0,0
13-Oct-2012,38,0,0,0
14-Oct-2012,38,0.09,0,0
15-Oct-2012,36.5,0.22,0,0
16-Oct-2012,50,0.64,0,0
17-Oct-2012,43,0.38,0,0
18-Oct-2012,42.5,0,0,0
19-Oct-2012,45,0,0,0
20-Oct-2012,51.5,0.3,0,0
21-Oct-2012,56.5,0.26,0,0
22-Oct-2012,53,0.01,0,0
23-Oct-2012,45.5,0,0,0
24-Oct-2012,40.5,0,0,0
25-Oct-2012,40,0,0,0
26-Oct-2012,38.5,0,0,0
27-Oct-2012,43.5,0,0,0
28-Oct-2012,49.5,0,0,0
29-Oct-2012,45.5,0.07,0,0
30-Oct-2012,54,0.45,0,0
31-Oct-2012,59,1.91,0,0
1-Nov-2012,55,0.15,0,0
2-Nov-2012,48,0.02,0,0
3-Nov-2012,43.5,0.02,0,0
4-Nov-2012,42.5,0,0,0
5-Nov-2012,37,0,0,0
6-Nov-2012,29, T, T,0
7-Nov-2012,26,0,0,0
8-Nov-2012,27.5,0.11,1,1
9-Nov-2012,34,0.64,1,1
10-Nov-2012,37.5,0,0,0
11-Nov-2012,31,0,0,0
12-Nov-2012,32, T,0,0
13-Nov-2012,49.5, T,0,0
14-Nov-2012,41.5,0.71,0,0
15-Nov-2012,31,0,0,0
16-Nov-2012,29.5,0,0,0
17-Nov-2012,29.5,0,0,0
18-Nov-2012,26.5,0,0,0
19-Nov-2012,29,0,0,0
20-Nov-2012,31.5,0,0,0
21-Nov-2012,32.5,0,0,0
22-Nov-2012,30,0,0,0
23-Nov-2012,33.5,0,0,0
24-Nov-2012,40,0,0,0
25-Nov-2012,35.5, T,0,0
26-Nov-2012,25.5, T, T,0
27-Nov-2012,21,0,0,0
28-Nov-2012,18.5,0,0,0
29-Nov-2012,18.5, T, T, T
30-Nov-2012,18.5, T, T, T
1-Dec-2012,11.5,0,0,0
2-Dec-2012,12,0.03,0.5,0
3-Dec-2012,34,0.38,0,0
4-Dec-2012,36,0,0,0
5-Dec-2012,40.5,0.26,0,0
6-Dec-2012,36,0.15,0,0
7-Dec-2012,22.5,0,0,0
8-Dec-2012,27.5,0,0,0
9-Dec-2012,30,0.02,0,0
10-Dec-2012,29.5,0.21,2,2
11-Dec-2012,26.5,0.53,2,4
12-Dec-2012,24,0,0,3
13-Dec-2012,18,0,0,3
14-Dec-2012,20,0,0,3
15-Dec-2012,22,0,0,3
16-Dec-2012,6.5,0,0,3
17-Dec-2012,5,0,0,3
18-Dec-2012,23.5,0.41,2.5,6
19-Dec-2012,33,1.25,6.5,9
20-Dec-2012,30.5,0.54,3.5,11
21-Dec-2012,30.5, T, T,11
22-Dec-2012,35,0.7, T,6
23-Dec-2012,28.5, T, T,6
24-Dec-2012,15,0,0,6
25-Dec-2012,14.5,0,0,6
26-Dec-2012,16,0,0,6
27-Dec-2012,16,0,0,6
28-Dec-2012,20.5,1.15,12,16
29-Dec-2012,22.5,0,0,16
30-Dec-2012,22,0.16,2,17
31-Dec-2012,15,0.03,0.5,17
1-Jan-2013,17.5, T, T,17
2-Jan-2013,11.5,0,0,17
3-Jan-2013,2.5,0,0,16
4-Jan-2013,2.5,0,0,16
5-Jan-2013,16.5,0,0,16
6-Jan-2013,13.5,0,0,16
7-Jan-2013,15, T, T,16
8-Jan-2013,1,0,0,16
9-Jan-2013,14,0,0,16
10-Jan-2013,22.5,0.04,0.5,16
11-Jan-2013,25.5,0,0,15
12-Jan-2013,23,0,0,16
13-Jan-2013,32, T,0,14
14-Jan-2013,37,0,0,14
15-Jan-2013,38.5,0,0,11
16-Jan-2013,25,0,0,11
17-Jan-2013,25.5,0.25,3.5,14
18-Jan-2013,10,0,0,14
19-Jan-2013,-3, T, T,14
20-Jan-2013,12,0.52,5,17
21-Jan-2013,19,0,0,17
22-Jan-2013,-0.5,0,0,17
23-Jan-2013,-2.5,0,0,16
24-Jan-2013,-7.5,0,0,16
25-Jan-2013,-6,0,0,15
26-Jan-2013,4,0,0,14
27-Jan-2013,6,0,0,14
28-Jan-2013,10,0,0,14
29-Jan-2013,10,0,0,13
30-Jan-2013,14, T,0,13
31-Jan-2013,42,0.47,0,7
1-Feb-2013,33.5,0.38, T,2
2-Feb-2013,8.5,0,0,2
3-Feb-2013,8,0,0,2
4-Feb-2013,13,0,0,2
5-Feb-2013,10,0,0,2
6-Feb-2013,5.5, T, T,2
7-Feb-2013,10, T, T,2
8-Feb-2013,-2.5,0,0,2
9-Feb-2013,1,0.33,1.5,4
10-Feb-2013,9.5,0.29,3.5,5
11-Feb-2013,12,0,0,5
12-Feb-2013,12,0.39,2.5,7
13-Feb-2013,34,0,0,5
14-Feb-2013,24,0,0,5
15-Feb-2013,23.5,0,0,5
16-Feb-2013,25.5,0,0,5
17-Feb-2013,22.5,0.1,2,8
18-Feb-2013,13.5,0.12,2,5
19-Feb-2013,14.5,0,0,5
20-Feb-2013,28,0.78, T,4
21-Feb-2013,28.5,0.15, T,4
22-Feb-2013,26, T, T,5
23-Feb-2013,21,0,0,5
24-Feb-2013,20,0.1,1.5,4
25-Feb-2013,20.5, T, T,6
26-Feb-2013,21.5,0,0,5
27-Feb-2013,25.5,0,0,4
28-Feb-2013,26,0.15,0.5,5
1-Mar-2013,29.5,0.75,9,14
2-Mar-2013,30,0.1,1,15
3-Mar-2013,33.5,0.18,1.2,12
4-Mar-2013,35.5,0.08,0.5,9
5-Mar-2013,33.5,0.24,0.5,9
6-Mar-2013,36,0.05, T,7
7-Mar-2013,32.5, T, T,7
8-Mar-2013,30.5,0,0,7
9-Mar-2013,35.5,0,0,6
10-Mar-2013,30,0,0,6
11-Mar-2013,33,0,0,6
12-Mar-2013,38.5,0,0,6
13-Mar-2013,42.5,0.52,0,2
14-Mar-2013,32.5,0,0,2
15-Mar-2013,26,0,0,2
16-Mar-2013,21,0,0,2
17-Mar-2013,20,0,0,1
18-Mar-2013,14.5,0,0,1
19-Mar-2013,18.5,0,0,1
20-Mar-2013,21.5,0.87,11.5,12
21-Mar-2013,19, T, T,9
22-Mar-2013,21.5,0,0,7
23-Mar-2013,20.5,0,0,6
24-Mar-2013,28, T, T,6
25-Mar-2013,32, T, T,4
26-Mar-2013,34,0,0,3
27-Mar-2013,35,0.03, T,3
28-Mar-2013,36,0.13,0,2
29-Mar-2013,41.5,0,0,1
30-Mar-2013,39,0,0,0
31-Mar-2013,34.5,0,0,0
1-Apr-2013,38.5,0.02,0,0
2-Apr-2013,31.5,0.33, T,0
3-Apr-2013,23.5, T, T,0
4-Apr-2013,25,0,0,0
5-Apr-2013,27.5,0,0,0
6-Apr-2013,38.5, T, T,0
7-Apr-2013,25.5,0,0,0
8-Apr-2013,32.5,0,0,0
9-Apr-2013,37.5, T, T,0
10-Apr-2013,34,0.42,1,1
11-Apr-2013,39,0,0,0
12-Apr-2013,31.5,0,0,0
13-Apr-2013,31,0.29,3,3
14-Apr-2013,36,0.01,0,0
15-Apr-2013,38.5,0.04,0,0
16-Apr-2013,44,0,0,0
17-Apr-2013,44.5,0.01,0,0
18-Apr-2013,40.5,0,0,0
19-Apr-2013,37, T,0,0
20-Apr-2013,49,0.34,0,0
21-Apr-2013,38,0.07,0,0
22-Apr-2013,31,0,0,0
23-Apr-2013,37.5,0,0,0
24-Apr-2013,38, T,0,0
25-Apr-2013,47,0.08, M, M
26-Apr-2013,40.5, T,0,0
27-Apr-2013,43.5,0,0,0
28-Apr-2013,45.5,0,0,0
29-Apr-2013,49,0,0,0
30-Apr-2013,51,0,0,0
1-May-2013,52.5,0,0,0
2-May-2013,55,0,0,0
3-May-2013,50.5,0,0,0
4-May-2013,51,0,0,0
5-May-2013,53,0,0,0
6-May-2013,54.5,0,0,0
7-May-2013,59,0,0,0
8-May-2013,62.5,0,0,0
9-May-2013,62.5,0.08,0,0
10-May-2013,60,0.04,0,0
11-May-2013,61.5,0.49,0,0
12-May-2013,54.5,0.32,0,0
13-May-2013,45,0.26,0,0
14-May-2013,41.5,0,0,0
15-May-2013,39,0,0,0
16-May-2013,47.5,0.16,0,0
17-May-2013,55,0,0,0
18-May-2013,45.5,0,0,0
19-May-2013,50,0,0,0
20-May-2013,51.5,0.21,0,0
21-May-2013,54,0.35,0,0
22-May-2013,54,0.21,0,0
23-May-2013,51,0.31,0,0
24-May-2013,57,0.3,0,0
25-May-2013,54.5,1.2,0,0
26-May-2013,43.5,1.17,0,0
27-May-2013,46.5,0.35,0,0
28-May-2013,43.5,0,0,0
29-May-2013,53.5,0,0,0
30-May-2013,53,0.3,0,0
31-May-2013,62.5,0,0,0
1-Jun-2013,69.5,0,0,0
2-Jun-2013,68.5,0.33,0,0
3-Jun-2013,70,0.6,0,0
4-Jun-2013,61,0.55,0,0
5-Jun-2013,52.5,0,0,0
6-Jun-2013,56.5,0,0,0
7-Jun-2013,54.5,0.03,0,0
8-Jun-2013,52.5,0.7,0,0
9-Jun-2013,50.5,0.52,0,0
10-Jun-2013,54,0.1,0,0
11-Jun-2013,61.5,0,0,0
12-Jun-2013,55.5,1.15,0,0
13-Jun-2013,52,0.9,0,0
14-Jun-2013,56.5,0,0,0
15-Jun-2013,59.5,0.08,0,0
16-Jun-2013,59, T,0,0
17-Jun-2013,61,0.26,0,0
18-Jun-2013,63,0,0,0
19-Jun-2013,53,0,0,0
20-Jun-2013,57.5,0,0,0
21-Jun-2013,61.5,0,0,0
22-Jun-2013,56.5,0,0,0
23-Jun-2013,59.5,0.05,0,0
24-Jun-2013,64, T,0,0
25-Jun-2013,72,0.3,0,0
26-Jun-2013,77.5,0,0,0
27-Jun-2013,57, T,0,0
28-Jun-2013,56.5,0.13,0,0
29-Jun-2013,56.5,1.49,0,0
30-Jun-2013,65.5,0.24,0,0
1-Jul-2013,72.5,0.24,0,0
2-Jul-2013,68, T,0,0
3-Jul-2013,58.5,0.28,0,0
4-Jul-2013,72,0,0,0
5-Jul-2013,79,0,0,0
6-Jul-2013,78.5,0,0,0
7-Jul-2013,75,0,0,0
8-Jul-2013,72,0.03,0,0
9-Jul-2013,66,0.01,0,0
10-Jul-2013,68,0,0,0
11-Jul-2013,69.5,0.04,0,0
12-Jul-2013,66.5,0,0,0
13-Jul-2013,65,0,0,0
14-Jul-2013,71.5,0,0,0
15-Jul-2013,76,0,0,0
16-Jul-2013,79.5,0,0,0
17-Jul-2013,75.5,0,0,0
18-Jul-2013,76,0.18,0,0
19-Jul-2013,74,0.05,0,0
20-Jul-2013,77.5,0.17,0,0
21-Jul-2013,68, T,0,0
22-Jul-2013,60.5,0,0,0
23-Jul-2013,62.5,0,0,0
24-Jul-2013,63,1.52,0,0
25-Jul-2013,63.5,0,0,0
26-Jul-2013,60.5,0.07,0,0
27-Jul-2013,61,1.54,0,0
28-Jul-2013,68,0,0,0
29-Jul-2013,70,0.09,0,0
30-Jul-2013,67,0.04,0,0
31-Jul-2013,67,0,0,0
1-Aug-2013,67.5,0,0,0
2-Aug-2013,67.5,0.22,0,0
3-Aug-2013,63,0.69,0,0
4-Aug-2013,63.5,0.63,0,0
5-Aug-2013,67,0.04,0,0
6-Aug-2013,58.5,0,0,0
7-Aug-2013,65.5,0,0,0
8-Aug-2013,66.5,0.02,0,0
9-Aug-2013,61,0.07,0,0
10-Aug-2013,66,1.58,0,0
11-Aug-2013,61,0,0,0
12-Aug-2013,59.5,0,0,0
13-Aug-2013,62.5,0.06,0,0
14-Aug-2013,63,0.17,0,0
15-Aug-2013,60,0.05,0,0
16-Aug-2013,61,0,0,0
17-Aug-2013,63.5,0.25,0,0
18-Aug-2013,59.5,0,0,0
19-Aug-2013,61.5,0,0,0
20-Aug-2013,67.5,0,0,0
21-Aug-2013,66.5,0,0,0
22-Aug-2013,63.5,0,0,0
23-Aug-2013,59.5,0.82,0,0
24-Aug-2013,54.5,0,0,0
25-Aug-2013,57.5,0,0,0
26-Aug-2013,61.5, T,0,0
27-Aug-2013,62.5, T,0,0
28-Aug-2013,68.5,0,0,0
29-Aug-2013,67.5,1.04,0,0
30-Aug-2013,55.5,0,0,0
31-Aug-2013,58.5,0.08,0,0
1-Sep-2013,68.5,0.07,0,0
2-Sep-2013,69.5, T,0,0
3-Sep-2013,60,1.47,0,0
4-Sep-2013,68,0.22,0,0
5-Sep-2013,62,0,0,0
6-Sep-2013,49,0,0,0
7-Sep-2013,50,0,0,0
8-Sep-2013,48,0.32,0,0
9-Sep-2013,50.5,0.03,0,0
10-Sep-2013,56,0,0,0
11-Sep-2013,62.5, T,0,0
12-Sep-2013,77,0.05,0,0
13-Sep-2013,69,0.87,0,0
14-Sep-2013,65,0.66,0,0
15-Sep-2013,60.5,0.02,0,0
16-Sep-2013,59,0.05,0,0
17-Sep-2013,49,0.22,0,0
18-Sep-2013,54,0,0,0
19-Sep-2013,57,0,0,0
20-Sep-2013,63.5,0,0,0
21-Sep-2013,63,0,0,0
22-Sep-2013,62.5, T,0,0
23-Sep-2013,60.5,1.05,0,0
24-Sep-2013,55,0,0,0
25-Sep-2013,56,0.09,0,0
26-Sep-2013,55.5,0,0,0
27-Sep-2013,56.5,0,0,0
28-Sep-2013,53.5,0,0,0
29-Sep-2013,55,0,0,0
30-Sep-2013,53,0,0,0
1-Oct-2013,51,0,0,0
2-Oct-2013,53.5,0,0,0
3-Oct-2013,57,0,0,0
4-Oct-2013,55.5,0,0,0
5-Oct-2013,49.5,0,0,0
6-Oct-2013,46,0,0,0
7-Oct-2013,46.5,0.12,0,0
8-Oct-2013,55,0.52,0,0
9-Oct-2013,43.5,0,0,0
10-Oct-2013,46.5,0,0,0
11-Oct-2013,52,0,0,0
12-Oct-2013,53.5, T,0,0
13-Oct-2013,46.5,0,0,0
14-Oct-2013,49,0,0,0
15-Oct-2013,49,0.03,0,0
16-Oct-2013,53.5,0,0,0
17-Oct-2013,53,0.04,0,0
18-Oct-2013,52.5,0.14,0,0
19-Oct-2013,49,0.17,0,0
20-Oct-2013,52.5,0.03,0,0
21-Oct-2013,47.5,0.03,0,0
22-Oct-2013,46,0,0,0
23-Oct-2013,42,0.07,0,0
24-Oct-2013,36.5,0,0,0
25-Oct-2013,34,0,0,0
26-Oct-2013,35,0,0,0
27-Oct-2013,35,0.09,0,0
28-Oct-2013,38.5, T,0,0
29-Oct-2013,36.5, T,0,0
30-Oct-2013,26.5,0,0,0
31-Oct-2013,28.5,0,0,0
1-Nov-2013,36,0.55,0,0
2-Nov-2013,48,0.72,0,0
3-Nov-2013,41,0.05,0,0
4-Nov-2013,29,0,0,0
5-Nov-2013,34,0,0,0
6-Nov-2013,26.5,0,0,0
7-Nov-2013,38, T,0,0
8-Nov-2013,40.5,0.21,0,0
9-Nov-2013,35,0,0,0
10-Nov-2013,32.5,0,0,0
11-Nov-2013,25.5,0.26,1,1
12-Nov-2013,29, T,0,0
13-Nov-2013,26.5,0,0,0
14-Nov-2013,25,0,0,0
15-Nov-2013,33,0,0,0
16-Nov-2013,37,0,0,0
17-Nov-2013,34.5,0,0,0
18-Nov-2013,36,0.08,0,0
19-Nov-2013,45.5,0.53,0,0
20-Nov-2013,30.5,0,0,0
21-Nov-2013,25.5,0,0,0
22-Nov-2013,34.5,0,0,0
23-Nov-2013,29,0.09,0.5,0
24-Nov-2013,24, T, T,0
25-Nov-2013,13.5,0,0,0
26-Nov-2013,16,0.03,1,1
27-Nov-2013,24.5,0.36,2,1
28-Nov-2013,42,2.04, T,0
29-Nov-2013,22,0,0,0
30-Nov-2013,14.5,0,0,0
1-Dec-2013,15,0.03,0.5,0
2-Dec-2013,24.5,0.22,2,2
3-Dec-2013,26.5,0.23,1,2
4-Dec-2013,32,0,0,1
5-Dec-2013,29.5,0,0,1
6-Dec-2013,28.5,0.07,0,0
7-Dec-2013,30.5,0.17,0,0
8-Dec-2013,20,0,0,0
9-Dec-2013,16.5,0,0,0
10-Dec-2013,15.5,0.11,1.5,1
11-Dec-2013,15,0,0,1
12-Dec-2013,11,0,0,1
13-Dec-2013,1,0,0,1
14-Dec-2013,4, T, T,1
15-Dec-2013,-2,0.23,4,5
16-Dec-2013,5.5,0.75,9,10
17-Dec-2013,1,0,0,9
18-Dec-2013,-3,0.06,0.5,9
19-Dec-2013,8, T, T,9
20-Dec-2013,12, T, T,8
21-Dec-2013,14,0.28,3,11
22-Dec-2013,14.5,0.53,2,11
23-Dec-2013,15.5,0.63,1.5,12
24-Dec-2013,21.5,0.15,1,13
25-Dec-2013,10.5,0,0,13
26-Dec-2013,2, T, T,12
27-Dec-2013,10.5,0.3,5,18
28-Dec-2013,11,0,0,17
29-Dec-2013,17.5, T, T,17
30-Dec-2013,18,0.42,6,18
